row_id,orders,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,prodcut_name,sales,quantity,discount,profit,manufacturer,order_year,order_day,order_month,state_code
1220,US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,"S, Perrino",Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,1931.958,7,0.4,-386.3916,Samsung,2017,Saturday,September,PA
1223,CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,"B, Martin",Consumer,United States,New York City,New York,10024,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,0.0,20.4822,Eldon,2016,Sunday,December,NY
1224,CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,"B, Martin",Consumer,United States,New York City,New York,10024,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,0.0,34.386,Enermax,2016,Sunday,December,NY
1225,CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,"B, Martin",Consumer,United States,New York City,New York,10024,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1,0.2,0.6048,Peel,2016,Sunday,December,NY
1226,CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,"B, Martin",Consumer,United States,New York City,New York,10024,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,4,0.0,19.8744,Easy-staple,2016,Sunday,December,NY
1227,CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,"B, Martin",Consumer,United States,New York City,New York,10024,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,0.0,3.6588,Carina,2016,Sunday,December,NY
1228,CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,"B, Martin",Consumer,United States,New York City,New York,10024,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,0.0,11.6316,Fellowes,2016,Sunday,December,NY
1229,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,ZC-21910,"Z, Carroll",Consumer,United States,Los Angeles,California,90045,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0.0,7.4872,#10-,2017,Monday,November,CA
1230,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,ZC-21910,"Z, Carroll",Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,1,0.0,2.9682,Dax,2017,Monday,November,CA
1231,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,ZC-21910,"Z, Carroll",Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,0.0,1.7608,SANFORD,2017,Monday,November,CA
1234,CA-2016-153682,2016-05-30,2016-06-01,First Class,BG-11695,"B, Gillingham",Corporate,United States,Cincinnati,Ohio,45231,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2,0.4,69.9989999999999,Canon,2016,Monday,May,OH
1235,CA-2016-144344,2016-10-28,2016-10-28,Same Day,PG-18820,"P, Gardner",Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,3,0.2,13.7862,24-Hour,2016,Friday,October,FL
1236,CA-2016-144344,2016-10-28,2016-10-28,Same Day,PG-18820,"P, Gardner",Consumer,United States,Boynton Beach,Florida,33437,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,5,0.7,-29.94,Large,2016,Friday,October,FL
1237,CA-2016-144344,2016-10-28,2016-10-28,Same Day,PG-18820,"P, Gardner",Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2,0.2,0.0,Eldon,2016,Friday,October,FL
1238,CA-2016-144344,2016-10-28,2016-10-28,Same Day,PG-18820,"P, Gardner",Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262,Howard,2016,Friday,October,FL
1242,CA-2016-128727,2016-08-29,2016-09-04,Standard Class,MO-17800,"M, O'Connel",Home Office,United States,New York City,New York,10024,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,4,0.0,5.5,Samsung,2016,Monday,August,NY
1243,US-2016-162859,2016-02-15,2016-02-22,Standard Class,PG-18820,"P, Gardner",Consumer,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,GBC,2016,Monday,February,NY
1244,US-2016-162859,2016-02-15,2016-02-22,Standard Class,PG-18820,"P, Gardner",Consumer,United States,New York City,New York,10009,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,4,0.0,3.5752,Advantus,2016,Monday,February,NY
1245,CA-2017-133641,2017-05-14,2017-05-21,Standard Class,EJ-14155,"E, Jacobs",Consumer,United States,Gulfport,Mississippi,39503,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9,0.0,23.8581,Fashion,2017,Sunday,May,MS
1249,CA-2017-115602,2017-12-18,2017-12-24,Standard Class,DJ-13630,"D, Jacobs",Consumer,United States,New York City,New York,10009,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,6,0.0,17.469,Staples,2017,Monday,December,NY
1250,CA-2017-115602,2017-12-18,2017-12-24,Standard Class,DJ-13630,"D, Jacobs",Consumer,United States,New York City,New York,10009,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9,0.1,139.5702,Office,2017,Monday,December,NY
1251,CA-2017-115602,2017-12-18,2017-12-24,Standard Class,DJ-13630,"D, Jacobs",Consumer,United States,New York City,New York,10009,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,0.0,511.368,Kensington,2017,Monday,December,NY
1252,CA-2017-115602,2017-12-18,2017-12-24,Standard Class,DJ-13630,"D, Jacobs",Consumer,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2,0.0,1.376,Sanford,2017,Monday,December,NY
1254,CA-2017-144638,2017-03-10,2017-03-14,Standard Class,MH-18115,"M, Hernandez",Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2,0.2,0.590399999999999,Newell,2017,Friday,March,PA
1255,CA-2017-144638,2017-03-10,2017-03-14,Standard Class,MH-18115,"M, Hernandez",Home Office,United States,Chester,Pennsylvania,19013,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,0.4,-8.379,Cisco,2017,Friday,March,PA
1256,CA-2017-144638,2017-03-10,2017-03-14,Standard Class,MH-18115,"M, Hernandez",Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.2,0.5022,Westinghouse,2017,Friday,March,PA
1257,CA-2017-144638,2017-03-10,2017-03-14,Standard Class,MH-18115,"M, Hernandez",Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,0.2,11.5164,Howard,2017,Friday,March,PA
1258,US-2016-168620,2016-12-24,2016-12-28,Second Class,RB-19795,"R, Baird",Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,3,0.7,-20.4468,GBC,2016,Saturday,December,NC
1259,US-2016-168620,2016-12-24,2016-12-28,Second Class,RB-19795,"R, Baird",Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3,0.2,-47.2542,Tennsco,2016,Saturday,December,NC
1260,US-2016-168620,2016-12-24,2016-12-28,Second Class,RB-19795,"R, Baird",Home Office,United States,Charlotte,North Carolina,28205,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8,0.2,76.704,Microsoft,2016,Saturday,December,NC
1261,CA-2017-117079,2017-10-23,2017-10-27,Standard Class,JR-15700,"J, Rupert",Consumer,United States,Jacksonville,Florida,32216,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,107.985,Wilson,2017,Monday,October,FL
1262,US-2016-144393,2016-10-28,2016-11-04,Standard Class,SM-20950,"S, McNair",Corporate,United States,Greenville,North Carolina,27834,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4,0.7,-14.0928,XtraLife,2016,Friday,October,NC
1263,CA-2017-105053,2017-07-07,2017-07-09,Second Class,CS-12355,"C, Sundaresam",Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3,0.2,6.3336,Wilson,2017,Friday,July,NY
1264,CA-2016-155992,2016-10-01,2016-10-02,First Class,CC-12220,"C, Cortes",Consumer,United States,La Porte,Indiana,46350,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,0.0,18.873,Plantronics,2016,Saturday,October,IN
1265,CA-2016-155992,2016-10-01,2016-10-02,First Class,CC-12220,"C, Cortes",Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0.0,10.881,Westinghouse,2016,Saturday,October,IN
1266,CA-2017-110380,2017-09-02,2017-09-07,Standard Class,PF-19225,"P, Flathmann",Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,0.0,1.7739,Pencil,2017,Saturday,September,CA
1269,CA-2017-121412,2017-09-23,2017-09-27,Standard Class,BG-11695,"B, Gillingham",Corporate,United States,Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666,Aluminum,2017,Saturday,September,CO
1270,CA-2017-100426,2017-06-04,2017-06-08,Standard Class,DC-12850,"D, Campbell",Consumer,United States,Florence,Alabama,35630,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,0.0,5.616,Ampad,2017,Sunday,June,AL
1271,US-2016-103646,2016-04-21,2016-04-26,Standard Class,SP-20545,"S, Parks",Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4,0.2,-12.792,Fellowes,2016,Thursday,April,IL
1272,US-2016-103646,2016-04-21,2016-04-26,Standard Class,SP-20545,"S, Parks",Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3,0.8,-126.8592,Kensington,2016,Thursday,April,IL
1273,US-2016-103646,2016-04-21,2016-04-26,Standard Class,SP-20545,"S, Parks",Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,8,0.8,-67.272,Performers,2016,Thursday,April,IL
1274,CA-2016-119186,2016-05-26,2016-05-26,Same Day,MS-17710,"M, Satty",Consumer,United States,Fort Worth,Texas,76106,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288,Xerox,2016,Thursday,May,TX
1275,CA-2016-119186,2016-05-26,2016-05-26,Same Day,MS-17710,"M, Satty",Consumer,United States,Fort Worth,Texas,76106,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.3,-88.784,Office,2016,Thursday,May,TX
1276,CA-2016-119186,2016-05-26,2016-05-26,Same Day,MS-17710,"M, Satty",Consumer,United States,Fort Worth,Texas,76106,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,0.2,5.2026,Universal,2016,Thursday,May,TX
1277,CA-2016-119186,2016-05-26,2016-05-26,Same Day,MS-17710,"M, Satty",Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,0.2,-7.1991,Logitech,2016,Thursday,May,TX
1278,CA-2016-148698,2016-05-02,2016-05-07,Standard Class,BD-11770,"B, Davis",Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.39699999999999,Panasonic,2016,Monday,May,TX
1281,CA-2016-160815,2016-09-05,2016-09-06,First Class,TR-21325,"T, Ritter",Consumer,United States,Cedar Rapids,Iowa,52402,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,0.0,80.736,Geemarc,2016,Monday,September,IA
1282,CA-2017-122154,2017-04-09,2017-04-11,First Class,SA-20830,"S, Reed",Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,3,0.2,4.914,Avery,2017,Sunday,April,FL
1283,CA-2017-122154,2017-04-09,2017-04-11,First Class,SA-20830,"S, Reed",Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1,0.7,-13.363,Avery,2017,Sunday,April,FL
1284,CA-2017-122154,2017-04-09,2017-04-11,First Class,SA-20830,"S, Reed",Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,251.64,3,0.2,88.074,Xerox,2017,Sunday,April,FL
1286,CA-2016-119445,2016-06-26,2016-07-03,Standard Class,GM-14500,"G, McClure",Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0.0,1.043,Woodgrain,2016,Sunday,June,RI
1288,CA-2016-154711,2016-11-22,2016-11-26,Standard Class,TB-21355,"T, Boyes",Corporate,United States,New York City,New York,10009,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,Luxo,2016,Tuesday,November,NY
1289,CA-2016-154711,2016-11-22,2016-11-26,Standard Class,TB-21355,"T, Boyes",Corporate,United States,New York City,New York,10009,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,0.2,4.1148,Acco,2016,Tuesday,November,NY
1290,CA-2016-154711,2016-11-22,2016-11-26,Standard Class,TB-21355,"T, Boyes",Corporate,United States,New York City,New York,10009,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,0.0,7.4952,BIC,2016,Tuesday,November,NY
1291,CA-2016-163384,2016-11-10,2016-11-12,First Class,CC-12430,"C, Clark",Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604,ACCOHIDE,2016,Thursday,November,CA
1292,CA-2016-163384,2016-11-10,2016-11-12,First Class,CC-12430,"C, Clark",Home Office,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,5,0.0,15.552,Xerox,2016,Thursday,November,CA
1297,CA-2017-115427,2017-12-30,2018-01-03,Standard Class,EB-13975,"E, Bern",Corporate,United States,Fairfield,California,94533,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,Cardinal,2017,Saturday,December,CA
1298,CA-2017-115427,2017-12-30,2018-01-03,Standard Class,EB-13975,"E, Bern",Corporate,United States,Fairfield,California,94533,West,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,20.72,2,0.2,6.475,GBC,2017,Saturday,December,CA
1299,CA-2016-134425,2016-12-08,2016-12-12,Second Class,QJ-19255,"Q, Jones",Corporate,United States,Saint Paul,Minnesota,55106,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0.0,2.29900000000001,Motorola,2016,Thursday,December,MN
1301,CA-2016-137043,2016-12-23,2016-12-25,Second Class,LC-17140,"L, Currie",Consumer,United States,Springfield,Virginia,22153,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0.0,166.1004,Electrix,2016,Friday,December,VA
1302,CA-2016-137043,2016-12-23,2016-12-25,Second Class,LC-17140,"L, Currie",Consumer,United States,Springfield,Virginia,22153,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3,0.0,83.0502,Electrix,2016,Friday,December,VA
1304,US-2017-126179,2017-07-03,2017-07-07,Standard Class,CS-12460,"C, Sachs",Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,5.5177,Westinghouse,2017,Monday,July,GA
1305,US-2017-126179,2017-07-03,2017-07-07,Standard Class,CS-12460,"C, Sachs",Consumer,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3,0.0,77.7519,Pyle,2017,Monday,July,GA
1306,CA-2016-101966,2016-07-14,2016-07-16,Second Class,BM-11785,"B, Mills",Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493,Blue,2016,Thursday,July,TX
1307,CA-2016-141397,2016-06-20,2016-06-21,First Class,RC-19825,"R, Collins",Consumer,United States,Pasadena,California,91104,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,46.76,7,0.0,22.4448,Xerox,2016,Monday,June,CA
1308,CA-2016-141397,2016-06-20,2016-06-21,First Class,RC-19825,"R, Collins",Consumer,United States,Pasadena,California,91104,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3,0.2,6.4206,GBC,2016,Monday,June,CA
1309,CA-2016-141397,2016-06-20,2016-06-21,First Class,RC-19825,"R, Collins",Consumer,United States,Pasadena,California,91104,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,0.0,5.6628,Belkin,2016,Monday,June,CA
1310,CA-2016-141397,2016-06-20,2016-06-21,First Class,RC-19825,"R, Collins",Consumer,United States,Pasadena,California,91104,West,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.71639999999999,Fellowes,2016,Monday,June,CA
1311,CA-2016-141397,2016-06-20,2016-06-21,First Class,RC-19825,"R, Collins",Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,2,0.2,-8.0784,Hon,2016,Monday,June,CA
1312,CA-2016-141082,2016-12-09,2016-12-13,Standard Class,FM-14380,"F, McMath",Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1,0.0,1.7343,Avery,2016,Friday,December,MA
1313,CA-2016-141082,2016-12-09,2016-12-13,Standard Class,FM-14380,"F, McMath",Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,4,0.0,56.1752,Avery,2016,Friday,December,MA
1314,US-2016-134488,2016-09-24,2016-10-01,Standard Class,PK-19075,"P, Kriz",Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,0.3,-13.3176,Office,2016,Saturday,September,OH
1315,CA-2016-145919,2016-12-18,2016-12-23,Standard Class,HG-14965,"H, Goldwyn",Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0.0,18.6624,Eureka,2016,Sunday,December,CA
1316,CA-2016-145919,2016-12-18,2016-12-23,Standard Class,HG-14965,"H, Goldwyn",Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0.0,62.5056,Seth,2016,Sunday,December,CA
1317,CA-2016-145919,2016-12-18,2016-12-23,Standard Class,HG-14965,"H, Goldwyn",Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0.0,28.965,Premier,2016,Sunday,December,CA
1318,CA-2017-157651,2017-12-10,2017-12-14,Standard Class,HA-14920,"H, Andreada",Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1,0.2,3.3725,Memorex,2017,Sunday,December,PA
1321,CA-2017-167703,2017-02-03,2017-02-08,Standard Class,MC-17575,"M, Collins",Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3,0.7,-4.1832,Fellowes,2017,Friday,February,OH
